	댓글번호	댓글내용	답글수	코사인유사도	유클리디언	norm유클	맨해튼	norm맨해
13	14	미쯔비시 기술제휴로 어깨너머로 배운 기술가지고 누더기 옷처럼 덕지덕지 붙인 미완성 기술이 쌓여온 결과가 작금의 현실이고, 지들도 어디서부터 잘못됐는지 모를거야 ㅋㅋㅋ 그게 더 문제지	0.0	0.0022889379121881484	1.4125941116172123	0.062263969705943285	22.65734581778145	0.9986848182457194
36	37	그건요~~~현X기X자동차 그룹 계열사가 국토부니까 그렇죠~~~~ㅋㅋㅋ	0.0	0.0	1.4142135623730938	0.06846739590663568	20.655284805947073	0.9999999999999895
10	11	흉기를 누가 이김? 정권붕괴되도 흉기는 살아남을 기업임.	0.0	0.0	1.4142135623730938	0.06846739590663568	20.65528480594709	0.9999999999999919
32	33	반나절이면 지구 반대편 세상속도 금방 아는 세상에서 사기를 잘도 치는구만	0.0	0.0	1.414213562373094	0.06679700437606229	21.171811155050897	0.9999999999999959
37	38	이런데도 돈주고 흉기를산다고? 대깨문들이 전월세 쫒겨나면서 문재인 지지하는거랑 뭐가틀려	0.0	0.0	1.414213562373094	0.06731294451243149	21.009533494882504	0.999999999999996
23	24	2009년식 nf소나타인데  통지문도오고abs  vdc경고등이켜져서 블루핸즈갔더니리콜이 아니라고하네요가자수리하라고하네요수리비만 120만원이거뭐  장난치는거아닌가요	0.0	0.0	1.414213562373094	0.06786717703271561	20.8379606196287	0.9999999999999963
16	17	정의선체제 들어와서 현기가 더 배짱으로 가는거같아...이러면 다신 안사지...	0.0	0.0	1.414213562373094	0.06786717703271561	20.83796061962869	0.9999999999999967
6	7	자국민을  호구로여기는 대표적인 악덕저질기업.불매운동이답이다	0.0	0.0	1.414213562373094	0.06985287961448186	20.245601472382294	0.9999999999999967
38	39	역시 현대	0.0	0.0	1.414213562373094	0.07280848325528555	19.42374705725558	0.9999999999999988
25	26	ㅅ ㅂ.  흉기차가 싫어도 돈이 없다 보니 기아차 구매했는데, 기아차는 어떨지 모르겠네. 회장이 동일인이니.	0.0	0.0	1.414213562373094	0.06585813510974589	21.47363511002026	1.0000000000000027
26	27	저도 이 안내문받았어요...센터를 가야되나. 말아야되나 고민되네요ㅡㅡ	0.0	0.0	1.414213562373094	0.06912419747241337	20.459023237665686	1.0000000000000047
34	35	현기아차는 원래 그렇게 타는거야. 그냥 타라	0.0	0.0	1.414213562373094	0.06912419747241337	20.45902323766565	1.0000000000000047
20	21	생명과 관계된 부품인데.. 교체 해 줘야지... ㅠㅠ	0.0	0.0	1.414213562373094	0.06912419747241337	20.45902323766568	1.0000000000000047
24	25	저희도100만원가까이 수리한뒤한달안에 통보문이왔길래발뺌하려고보낸거아닌가싶어너무어이없었어요~서비스센터측에선비슷한사례가많다고하던데용기내어올려주심에응원드립니다	0.0	0.0	1.414213562373094	0.070676988183397	20.009533494882493	1.0000000000000089
3	4	현기차는 대표적인 정경유착 기업이지	1.0	0.0	1.414213562373094	0.070676988183397	20.00953349488248	1.0000000000000089
27	28	엔진가지고도 장난질 했지!세타엔진 가지고 장난친 현기차 꼭 망해라디지라 디지라 현기차 쓰레기들아.절때 다신 안산다	0.0	0.0	1.414213562373094	0.06574822102532177	21.50953349488251	1.0000000000000093
22	23	최대한 A/S비용은 줄이고...무상수리기간 끝나면 유상수리 하라는   큰 그림!!!   고쳐서  타던지 말던지...고객은 관심도 없는 현대	0.0	0.0	1.414213562373094	0.06462755507709955	21.882516841089917	1.0000000000000095
18	19	국내소비자를 대하는 현기짜의 트기...정씨가문의  3세가 바통을 이어받았다는데  소비자를  알로  보는건 바뀌지 않은것 같네, ..그놈이 그놈...	0.0	0.0	1.414213562373094	0.06425459052559744	22.009533494882522	1.0000000000000098
14	15	그랜저도비슷한통지문받은적있는데.이것도저것도아니게햇갈리게보내왔더군요.도데체뭐하란건지.	0.0	0.0	1.414213562373094	0.07163627501757736	19.741584302451365	1.0000000000000102
7	8	그래, 우린 호구였어.	0.0	0.0	1.414213562373094	0.07163627501757736	19.74158430245135	1.0000000000000102
